asset,time,CapMrktEstUSD
sol,2021-05-24T00:00:00.000000000Z,8447695571.674718332451997592
sol,2021-05-25T00:00:00.000000000Z,8218854305.077626672663356252
sol,2021-05-26T00:00:00.000000000Z,9647049417.7732432317116621
sol,2021-05-27T00:00:00.000000000Z,9190744442.024419882962723312
sol,2021-05-28T00:00:00.000000000Z,7882083922.298831998474660884
sol,2021-05-29T00:00:00.000000000Z,7483229273.05843250968411386
sol,2021-05-30T00:00:00.000000000Z,7798562015.686554030379642044
sol,2021-05-31T00:00:00.000000000Z,8903817525.028211653288426184
sol,2021-06-01T00:00:00.000000000Z,8440514006.762990729425426276
sol,2021-06-02T00:00:00.000000000Z,9338716389.757544788328049016
sol,2021-06-03T00:00:00.000000000Z,10877398807.936776742430542088
sol,2021-06-04T00:00:00.000000000Z,10232571006.613942140216392752
sol,2021-06-05T00:00:00.000000000Z,10641351697.587001828487712672
sol,2021-06-06T00:00:00.000000000Z,11501780252.186261584127100244
sol,2021-06-07T00:00:00.000000000Z,10591724651.20444253471675612
sol,2021-06-08T00:00:00.000000000Z,11335741065.475559507003328624
sol,2021-06-09T00:00:00.000000000Z,11478258530.040026757268707944
sol,2021-06-10T00:00:00.000000000Z,11228674979.749370232435012352
sol,2021-06-11T00:00:00.000000000Z,9796955525.78288089355510196
sol,2021-06-12T00:00:00.000000000Z,10027874023.173653430310168324
sol,2021-06-13T00:00:00.000000000Z,10536436568.4184510954438854
sol,2021-06-14T00:00:00.000000000Z,10779218120.9816147641141727
sol,2021-06-15T00:00:00.000000000Z,10820479046.162983847101089264
sol,2021-06-16T00:00:00.000000000Z,10756555403.279253331956502568
sol,2021-06-17T00:00:00.000000000Z,10672259087.268885288774256116
sol,2021-06-18T00:00:00.000000000Z,9983199048.764713634707762388
sol,2021-06-19T00:00:00.000000000Z,9632639952.196000986453373352
sol,2021-06-20T00:00:00.000000000Z,9594667732.38514411141107512
sol,2021-06-21T00:00:00.000000000Z,7316362119.169698409998786508
sol,2021-06-22T00:00:00.000000000Z,7204201287.289723223560392456
sol,2021-06-23T00:00:00.000000000Z,8364897873.101944728532990928
sol,2021-06-24T00:00:00.000000000Z,8598013261.422400142961121484
sol,2021-06-25T00:00:00.000000000Z,7873278353.067232720753297144
sol,2021-06-26T00:00:00.000000000Z,7929658381.434445138734026936
sol,2021-06-27T00:00:00.000000000Z,8584369273.446173386623911984
sol,2021-06-28T00:00:00.000000000Z,8984292966.668693797731859792
sol,2021-06-29T00:00:00.000000000Z,9338085365.647358887681973992
sol,2021-06-30T00:00:00.000000000Z,9734826784.428449267421636148
sol,2021-07-01T00:00:00.000000000Z,9128598064.902351398220560064
sol,2021-07-02T00:00:00.000000000Z,9218768913.162472252306064192
sol,2021-07-03T00:00:00.000000000Z,9368089850.000313393204455324
sol,2021-07-04T00:00:00.000000000Z,9378389773.484263343375766692
sol,2021-07-05T00:00:00.000000000Z,9023638371.691224847200075376
sol,2021-07-06T00:00:00.000000000Z,9316343014.496741916007983652
sol,2021-07-07T00:00:00.000000000Z,9980311577.364476022470871968
sol,2021-07-08T00:00:00.000000000Z,9076311165.325383225785413532
sol,2021-07-09T00:00:00.000000000Z,9113803828.244849810868282204
sol,2021-07-10T00:00:00.000000000Z,8684656084.699977470136388788
sol,2021-07-11T00:00:00.000000000Z,8759806058.960562740598048432
sol,2021-07-12T00:00:00.000000000Z,8405478303.006087888391378188
sol,2021-07-13T00:00:00.000000000Z,7964610324.697829693822881524
sol,2021-07-14T00:00:00.000000000Z,8479140687.195777466832522728
sol,2021-07-15T00:00:00.000000000Z,7754404925.474665944245136336
sol,2021-07-16T00:00:00.000000000Z,7188452356.353714536537725392
sol,2021-07-17T00:00:00.000000000Z,7288754080.594779442546699968
sol,2021-07-18T00:00:00.000000000Z,7280945017.507607223634698944
sol,2021-07-19T00:00:00.000000000Z,6712818448.524618962812381844
sol,2021-07-20T00:00:00.000000000Z,6430527363.993595268720750192
sol,2021-07-21T00:00:00.000000000Z,7227437218.804721116600025124
sol,2021-07-22T00:00:00.000000000Z,7542118021.199175446940093736
sol,2021-07-23T00:00:00.000000000Z,7695743014.35573995412338748
sol,2021-07-24T00:00:00.000000000Z,7788633714.842182878727518036
sol,2021-07-25T00:00:00.000000000Z,7645603446.586552347236120484
sol,2021-07-26T00:00:00.000000000Z,7721007431.119798854015797768
sol,2021-07-27T00:00:00.000000000Z,7607202070.2064015957633467
sol,2021-07-28T00:00:00.000000000Z,7578374974.705768016687013464
sol,2021-07-29T00:00:00.000000000Z,8568755164.863726094460483132
sol,2021-07-30T00:00:00.000000000Z,8771473519.319448360381089448
sol,2021-07-31T00:00:00.000000000Z,9926121461.77123516308915188
sol,2021-08-01T00:00:00.000000000Z,9317185571.263587910596000068
sol,2021-08-02T00:00:00.000000000Z,9093215890.44354532956781432
sol,2021-08-03T00:00:00.000000000Z,9331842393.138286509473652076
sol,2021-08-04T00:00:00.000000000Z,9783131716.400402873380569492
sol,2021-08-05T00:00:00.000000000Z,10223526577.94251458619366204
sol,2021-08-06T00:00:00.000000000Z,10779537579.250570365574697888
sol,2021-08-07T00:00:00.000000000Z,10723543863.35333209801357222
sol,2021-08-08T00:00:00.000000000Z,10336903345.6607507941367675
sol,2021-08-09T00:00:00.000000000Z,10570975242.007997273417625508
sol,2021-08-10T00:00:00.000000000Z,11053957996.37556755932693994
sol,2021-08-11T00:00:00.000000000Z,11416601890.28744322953327674
sol,2021-08-12T00:00:00.000000000Z,11679184774.667182233828316131
sol,2021-08-13T00:00:00.000000000Z,12661538018.6387343231257539966
sol,2021-08-14T00:00:00.000000000Z,12541500226.943891735933745025
sol,2021-08-15T00:00:00.000000000Z,15309321260.3660295544617627478
sol,2021-08-16T00:00:00.000000000Z,17959469174.4689190145669369455
sol,2021-08-17T00:00:00.000000000Z,18575734270.2987014935227575345
sol,2021-08-18T00:00:00.000000000Z,21204484058.9806093401325516688
sol,2021-08-19T00:00:00.000000000Z,20909798064.867470551273117602
sol,2021-08-20T00:00:00.000000000Z,22464863365.1175725749191995442
sol,2021-08-21T00:00:00.000000000Z,21295355046.0186214778152198068
sol,2021-08-22T00:00:00.000000000Z,20987104399.141593926248726444
sol,2021-08-23T00:00:00.000000000Z,21698720386.430179520912508189
sol,2021-08-24T00:00:00.000000000Z,20621256356.1217932902371841208
sol,2021-08-25T00:00:00.000000000Z,20827287426.6542077131036885279
sol,2021-08-26T00:00:00.000000000Z,22104718578.373768645240720905
sol,2021-08-27T00:00:00.000000000Z,25619889707.3042171266863445216
sol,2021-08-28T00:00:00.000000000Z,28251625532.0972387076913772582
sol,2021-08-29T00:00:00.000000000Z,27379934119.8983921713855750911
sol,2021-08-30T00:00:00.000000000Z,32118863092.53552080574675971
sol,2021-08-31T00:00:00.000000000Z,31597866709.698702552912926956
sol,2021-09-01T00:00:00.000000000Z,32306499954.626792930531127825
sol,2021-09-02T00:00:00.000000000Z,37257242353.363716937144687873
sol,2021-09-03T00:00:00.000000000Z,42302327413.788934228685655138
sol,2021-09-04T00:00:00.000000000Z,40648241743.0609115145403504
sol,2021-09-05T00:00:00.000000000Z,41547790176.00180472604344551
sol,2021-09-06T00:00:00.000000000Z,47758626209.171204416627560624
sol,2021-09-07T00:00:00.000000000Z,50867704885.79512531699348464
sol,2021-09-08T00:00:00.000000000Z,55763217461.46031491523449594
sol,2021-09-09T00:00:00.000000000Z,55313277437.803912567147126811
sol,2021-09-10T00:00:00.000000000Z,52289429627.827789241580742396
sol,2021-09-11T00:00:00.000000000Z,52079973432.735649924746667639
sol,2021-09-12T00:00:00.000000000Z,51464436191.06702543650790635
sol,2021-09-13T00:00:00.000000000Z,49520025513.033095939294624307
sol,2021-09-14T00:00:00.000000000Z,45906884036.565745004579204008
sol,2021-09-15T00:00:00.000000000Z,46984876033.782469376325967606
sol,2021-09-16T00:00:00.000000000Z,45042725955.44110925436086469
sol,2021-09-17T00:00:00.000000000Z,43739813182.743262439327436215
sol,2021-09-18T00:00:00.000000000Z,50219474534.639766558170770173
sol,2021-09-19T00:00:00.000000000Z,45402934749.53607704319216783
sol,2021-09-20T00:00:00.000000000Z,39630827375.760145893770723277
sol,2021-09-21T00:00:00.000000000Z,36567530923.953705961987847013
sol,2021-09-22T00:00:00.000000000Z,44074332652.391075796984477924
sol,2021-09-23T00:00:00.000000000Z,44467963892.390379140946753453
sol,2021-09-24T00:00:00.000000000Z,41490862135.95672358737024484
sol,2021-09-25T00:00:00.000000000Z,40488938320.447070164779629015
sol,2021-09-26T00:00:00.000000000Z,40201750355.515179759824218281
sol,2021-09-27T00:00:00.000000000Z,40707700604.29643734392508656
sol,2021-09-28T00:00:00.000000000Z,39260221609.934811489931241264
sol,2021-09-29T00:00:00.000000000Z,40102162987.409263999536890552
sol,2021-09-30T00:00:00.000000000Z,41915174454.802209412188661248
sol,2021-10-01T00:00:00.000000000Z,47796912347.211041880522380202
sol,2021-10-02T00:00:00.000000000Z,50426468983.518118686158280768
sol,2021-10-03T00:00:00.000000000Z,51396792907.675066186172641342
sol,2021-10-04T00:00:00.000000000Z,49878621933.543900429142383003
sol,2021-10-05T00:00:00.000000000Z,48946860251.03358293752200597
sol,2021-10-06T00:00:00.000000000Z,45993736371.467977044785233811
sol,2021-10-07T00:00:00.000000000Z,45975270073.967705578693874336
sol,2021-10-08T00:00:00.000000000Z,47419648932.12916644824261236
sol,2021-10-09T00:00:00.000000000Z,47064242302.440825768678527106
sol,2021-10-10T00:00:00.000000000Z,44379165189.675163350027314482
sol,2021-10-11T00:00:00.000000000Z,43192303643.753877103352281338
sol,2021-10-12T00:00:00.000000000Z,45582352656.379305902842025836
sol,2021-10-13T00:00:00.000000000Z,44429566025.280937748740533066
sol,2021-10-14T00:00:00.000000000Z,44956415836.706489776840162517
sol,2021-10-15T00:00:00.000000000Z,48762237011.60024447346413792
sol,2021-10-16T00:00:00.000000000Z,47424938067.638416182132846399
sol,2021-10-17T00:00:00.000000000Z,47867931891.278465278601351949
sol,2021-10-18T00:00:00.000000000Z,47230046842.383881389926047538
sol,2021-10-19T00:00:00.000000000Z,46935071691.441796353577162383
sol,2021-10-20T00:00:00.000000000Z,52320211102.44442907027990608
sol,2021-10-21T00:00:00.000000000Z,56629717267.329565549422069948
sol,2021-10-22T00:00:00.000000000Z,59241879884.681122093351717894
sol,2021-10-23T00:00:00.000000000Z,59328716787.464538213504690492
sol,2021-10-24T00:00:00.000000000Z,60865734672.629391750967390788
sol,2021-10-25T00:00:00.000000000Z,63453676916.681882191190158513
sol,2021-10-26T00:00:00.000000000Z,60183733453.117304078533220208
sol,2021-10-27T00:00:00.000000000Z,55432555287.542525119041993993
sol,2021-10-28T00:00:00.000000000Z,58666003462.314150062953184145
sol,2021-10-29T00:00:00.000000000Z,60254162736.983732436197414664
sol,2021-10-30T00:00:00.000000000Z,58220959833.162483513358184172
sol,2021-10-31T00:00:00.000000000Z,61052846661.10618032601625898
sol,2021-11-01T00:00:00.000000000Z,61363332233.486004213331677968
sol,2021-11-02T00:00:00.000000000Z,65652665596.228335695983846576
sol,2021-11-03T00:00:00.000000000Z,72966328766.902002267747114672
sol,2021-11-04T00:00:00.000000000Z,74664172499.442817041323832404
sol,2021-11-05T00:00:00.000000000Z,71336405574.77235426177104328
sol,2021-11-06T00:00:00.000000000Z,77801469584.533161081710139816
sol,2021-11-07T00:00:00.000000000Z,75236367737.378039894504452881
sol,2021-11-08T00:00:00.000000000Z,75170801226.114482690712929472
sol,2021-11-09T00:00:00.000000000Z,72510764530.234338505066068276
sol,2021-11-10T00:00:00.000000000Z,70205762029.167043791806085328
sol,2021-11-11T00:00:00.000000000Z,71126562918.858252335104386704
sol,2021-11-12T00:00:00.000000000Z,69297499924.68547325500886784
sol,2021-11-13T00:00:00.000000000Z,72820528390.01513906776020857
sol,2021-11-14T00:00:00.000000000Z,72033129819.363232267551372068
sol,2021-11-15T00:00:00.000000000Z,72152207020.342575376740652824
sol,2021-11-16T00:00:00.000000000Z,66803864849.210079880631232897
sol,2021-11-17T00:00:00.000000000Z,66088021573.98075125250010566
sol,2021-11-18T00:00:00.000000000Z,59129742885.784665125343424812
sol,2021-11-19T00:00:00.000000000Z,65135505032.97519585880968768
sol,2021-11-20T00:00:00.000000000Z,66121760045.041740099226593185
sol,2021-11-21T00:00:00.000000000Z,70602994244.245612409449852225
sol,2021-11-22T00:00:00.000000000Z,65813094545.40232240594320072
sol,2021-11-23T00:00:00.000000000Z,67437553587.911735065552190784
sol,2021-11-24T00:00:00.000000000Z,62415251328.077518882321042617
sol,2021-11-25T00:00:00.000000000Z,63954071768.18291500750359972
sol,2021-11-26T00:00:00.000000000Z,58579480465.309436966686560252
sol,2021-11-27T00:00:00.000000000Z,58556386011.457920490937988886
sol,2021-11-28T00:00:00.000000000Z,61018162548.162130853093057802
sol,2021-11-29T00:00:00.000000000Z,62274952040.91153828963790927
sol,2021-11-30T00:00:00.000000000Z,63607768953.215507965765243059
sol,2021-12-01T00:00:00.000000000Z,69751811457.672885733109935332
sol,2021-12-02T00:00:00.000000000Z,71314463104.4152910694420812
sol,2021-12-03T00:00:00.000000000Z,64939609186.246477197919622278
sol,2021-12-04T00:00:00.000000000Z,61442318785.98299291309760882
sol,2021-12-05T00:00:00.000000000Z,59843816167.283262951218115156
sol,2021-12-06T00:00:00.000000000Z,59431803350.009602409654317848
sol,2021-12-07T00:00:00.000000000Z,58083521828.059170822012535776
sol,2021-12-08T00:00:00.000000000Z,59639627515.026767249984811759
sol,2021-12-09T00:00:00.000000000Z,56194155944.48164400322856386
sol,2021-12-10T00:00:00.000000000Z,52422292227.082036692966784605
sol,2021-12-11T00:00:00.000000000Z,52792397189.005288805675638118
sol,2021-12-12T00:00:00.000000000Z,53483735665.15883744500722796
sol,2021-12-13T00:00:00.000000000Z,48122921278.217198588942097294
sol,2021-12-14T00:00:00.000000000Z,49401817990.382760702099247431
sol,2021-12-15T00:00:00.000000000Z,54755685093.31754726847360504
sol,2021-12-16T00:00:00.000000000Z,54571767092.485692401226854304
sol,2021-12-17T00:00:00.000000000Z,54112928397.352528595010293539
sol,2021-12-18T00:00:00.000000000Z,56371523926.083448739485659418
sol,2021-12-19T00:00:00.000000000Z,55755445840.996007350025273736
sol,2021-12-20T00:00:00.000000000Z,53701640923.363226279707705796
sol,2021-12-21T00:00:00.000000000Z,55493458530.289131250487654448
sol,2021-12-22T00:00:00.000000000Z,55037941285.442249428523298168
sol,2021-12-23T00:00:00.000000000Z,58606822318.909951359440134156
sol,2021-12-24T00:00:00.000000000Z,58757035992.534489361370645657
sol,2021-12-25T00:00:00.000000000Z,59706856375.68867760567787303
sol,2021-12-26T00:00:00.000000000Z,61186703259.3120825717370934
sol,2021-12-27T00:00:00.000000000Z,60684563845.24353526100331343
sol,2021-12-28T00:00:00.000000000Z,55235955369.067377181364966538
sol,2021-12-29T00:00:00.000000000Z,52938916706.813232553190119772
sol,2021-12-30T00:00:00.000000000Z,53265712535.202065238789155072
sol,2021-12-31T00:00:00.000000000Z,52777731348.837597363831199223
sol,2022-01-01T00:00:00.000000000Z,55096952719.252079912648240086
sol,2022-01-02T00:00:00.000000000Z,54528122270.76384385770557328
sol,2022-01-03T00:00:00.000000000Z,52731246960.846255665281222473
sol,2022-01-04T00:00:00.000000000Z,52006481197.654814976270870528
sol,2022-01-05T00:00:00.000000000Z,47896581832.773382993484105712
sol,2022-01-06T00:00:00.000000000Z,46653912942.346878804719036031
sol,2022-01-07T00:00:00.000000000Z,42259706226.128421328417752759
sol,2022-01-08T00:00:00.000000000Z,44456708541.575635874437467554
sol,2022-01-09T00:00:00.000000000Z,43799691315.955647208296586787
sol,2022-01-10T00:00:00.000000000Z,42305594590.447455381962648994
sol,2022-01-11T00:00:00.000000000Z,43686690250.96280807347379088
sol,2022-01-12T00:00:00.000000000Z,47342641971.02507866253836471
sol,2022-01-13T00:00:00.000000000Z,45720397763.209887030179654944
sol,2022-01-14T00:00:00.000000000Z,45557399039.803179229802987384
sol,2022-01-15T00:00:00.000000000Z,46404620791.253383931887631328
sol,2022-01-16T00:00:00.000000000Z,46467067262.74536451521345548
sol,2022-01-17T00:00:00.000000000Z,43946557991.511153318862066356
sol,2022-01-18T00:00:00.000000000Z,44398207662.228971700568702272
sol,2022-01-19T00:00:00.000000000Z,42782076753.35021408481798604
sol,2022-01-20T00:00:00.000000000Z,40460285501.759912741145082071
sol,2022-01-21T00:00:00.000000000Z,35208284390.7206425427109333
sol,2022-01-22T00:00:00.000000000Z,29657173243.661930713918191076
sol,2022-01-23T00:00:00.000000000Z,31368470602.3509409004885018344
sol,2022-01-24T00:00:00.000000000Z,28897611818.6683944332320921203
sol,2022-01-25T00:00:00.000000000Z,29917541273.5902821002633853572
sol,2022-01-26T00:00:00.000000000Z,29077285672.5995470319919331263
sol,2022-01-27T00:00:00.000000000Z,28098895123.753930355756369619
sol,2022-01-28T00:00:00.000000000Z,28681087258.940645786389693601
sol,2022-01-29T00:00:00.000000000Z,30172068447.9618793080292520712
sol,2022-01-30T00:00:00.000000000Z,29453575044.569980954744203525
sol,2022-01-31T00:00:00.000000000Z,31399134906.0334602790749020293
sol,2022-02-01T00:00:00.000000000Z,34721850140.236344753641444401
sol,2022-02-02T00:00:00.000000000Z,32051558783.13447179842035238
sol,2022-02-03T00:00:00.000000000Z,31769540056.405525070511346202
sol,2022-02-04T00:00:00.000000000Z,35014298646.136104714220832208
sol,2022-02-05T00:00:00.000000000Z,35984692980.0212100116979213
sol,2022-02-06T00:00:00.000000000Z,36246775198.623482981065982118
sol,2022-02-07T00:00:00.000000000Z,37197610193.641582402318551549
sol,2022-02-08T00:00:00.000000000Z,36127904651.063739331246896352
sol,2022-02-09T00:00:00.000000000Z,36249413115.949021477621533894
sol,2022-02-10T00:00:00.000000000Z,33870575660.893971371700735645
sol,2022-02-11T00:00:00.000000000Z,30596103793.4428375591647082563
sol,2022-02-12T00:00:00.000000000Z,30404872409.5422764147449734984
sol,2022-02-13T00:00:00.000000000Z,29596291513.2479363890788803502
sol,2022-02-14T00:00:00.000000000Z,30651951526.1708722064516228628
sol,2022-02-15T00:00:00.000000000Z,33304982236.553367326407054194
sol,2022-02-16T00:00:00.000000000Z,32719587236.827274199210662184
sol,2022-02-17T00:00:00.000000000Z,29911431791.7128193616182207904
sol,2022-02-18T00:00:00.000000000Z,28808591444.4418248096231754844
sol,2022-02-19T00:00:00.000000000Z,29160339785.8031273372857875096
sol,2022-02-20T00:00:00.000000000Z,29231683517.96094503241244683
sol,2022-02-21T00:00:00.000000000Z,26721007529.824349623759813572
sol,2022-02-22T00:00:00.000000000Z,27602805922.373694136106280992
sol,2022-02-23T00:00:00.000000000Z,27199802282.6166987893842210725
sol,2022-02-24T00:00:00.000000000Z,28410356357.500510544540185716
sol,2022-02-25T00:00:00.000000000Z,29906986418.44371551149068622
sol,2022-02-26T00:00:00.000000000Z,28815736090.4532199006924164596
sol,2022-02-27T00:00:00.000000000Z,27257589080.4291149156595311752
sol,2022-02-28T00:00:00.000000000Z,31790678156.2952915942193226928
sol,2022-03-01T00:00:00.000000000Z,31506377048.2315205786814775572
sol,2022-03-02T00:00:00.000000000Z,32318279331.351451788111439197
sol,2022-03-03T00:00:00.000000000Z,30691995646.2191187142695599036
sol,2022-03-04T00:00:00.000000000Z,28016987169.9158549164399568344
sol,2022-03-05T00:00:00.000000000Z,28712376829.038378463688317422
sol,2022-03-06T00:00:00.000000000Z,26854797029.8665392304695949014
sol,2022-03-07T00:00:00.000000000Z,26102090492.1804028203456954381
sol,2022-03-08T00:00:00.000000000Z,26409950388.6206789926159718544
sol,2022-03-09T00:00:00.000000000Z,28367501512.4115837259029477264
sol,2022-03-10T00:00:00.000000000Z,26827830746.9406792666599105019
sol,2022-03-11T00:00:00.000000000Z,25832900013.3467183159733315448
sol,2022-03-12T00:00:00.000000000Z,26375917286.0045412804147186882
sol,2022-03-13T00:00:00.000000000Z,25449006308.7458348591271519468
sol,2022-03-14T00:00:00.000000000Z,26186055673.083966808316825951
sol,2022-03-15T00:00:00.000000000Z,26836912140.077490118385919
sol,2022-03-16T00:00:00.000000000Z,27940404168.768967801860942808
sol,2022-03-17T00:00:00.000000000Z,28422760165.274192379082047143
sol,2022-03-18T00:00:00.000000000Z,29049157216.9613674311974320392
sol,2022-03-19T00:00:00.000000000Z,29632759884.0508247424822715842
sol,2022-03-20T00:00:00.000000000Z,28432456982.0488632114875722069
sol,2022-03-21T00:00:00.000000000Z,28402397991.9370330090349503482
sol,2022-03-22T00:00:00.000000000Z,29069338572.033808130091684773
sol,2022-03-23T00:00:00.000000000Z,30353741887.5201389042145142842
sol,2022-03-24T00:00:00.000000000Z,33011272989.437564100695739799
sol,2022-03-25T00:00:00.000000000Z,31773707338.3289756078112339004
sol,2022-03-26T00:00:00.000000000Z,33101674756.415387036978392628
sol,2022-03-27T00:00:00.000000000Z,34741183073.453917698781663256
sol,2022-03-28T00:00:00.000000000Z,34747224500.0409389234491932
sol,2022-03-29T00:00:00.000000000Z,36222031753.324608893779116825
sol,2022-03-30T00:00:00.000000000Z,39195339151.127845340167137302
sol,2022-03-31T00:00:00.000000000Z,40158423819.9836096678148565
sol,2022-04-01T00:00:00.000000000Z,43758744003.83171204755671492
sol,2022-04-02T00:00:00.000000000Z,43353067897.742023538239186158
sol,2022-04-03T00:00:00.000000000Z,44478030545.498844983759793276
sol,2022-04-04T00:00:00.000000000Z,43149296839.251747670612749586
sol,2022-04-05T00:00:00.000000000Z,41384554521.882168504141516082
sol,2022-04-06T00:00:00.000000000Z,37162434514.465934408392582156
sol,2022-04-07T00:00:00.000000000Z,38726717661.689103523697684305
sol,2022-04-08T00:00:00.000000000Z,35633343201.260039893463876
sol,2022-04-09T00:00:00.000000000Z,36877000569.096894166793363022
sol,2022-04-10T00:00:00.000000000Z,36696993155.81011712020797918
sol,2022-04-11T00:00:00.000000000Z,32686267054.17799423743291036
sol,2022-04-12T00:00:00.000000000Z,33832017715.545285062388800771
sol,2022-04-13T00:00:00.000000000Z,34394109915.355003533660138984
sol,2022-04-14T00:00:00.000000000Z,33032852396.638873676271507518
sol,2022-04-15T00:00:00.000000000Z,33201484841.821475428831945349
sol,2022-04-16T00:00:00.000000000Z,34078940200.01408995899641132
sol,2022-04-17T00:00:00.000000000Z,33415713900.74267282295567028
sol,2022-04-18T00:00:00.000000000Z,34035488876.9056698465902688
sol,2022-04-19T00:00:00.000000000Z,36125101892.45261688475779968
sol,2022-04-20T00:00:00.000000000Z,35242874566.782562934888202424
sol,2022-04-21T00:00:00.000000000Z,33885940921.590420096539272336
sol,2022-04-22T00:00:00.000000000Z,33569793448.954075685501564316
sol,2022-04-23T00:00:00.000000000Z,33684640518.60457401290274794
sol,2022-04-24T00:00:00.000000000Z,33146649107.2088604112647165616
sol,2022-04-25T00:00:00.000000000Z,33785829787.895091248201195376
sol,2022-04-26T00:00:00.000000000Z,31883358161.4554403014701176066
sol,2022-04-27T00:00:00.000000000Z,32809147500.5019639192180899124
sol,2022-04-28T00:00:00.000000000Z,32738663262.2595672440768814328
sol,2022-04-29T00:00:00.000000000Z,31347708698.50062441297587328
sol,2022-04-30T00:00:00.000000000Z,28273857174.120930681318494574
sol,2022-05-01T00:00:00.000000000Z,29958667097.3585552757331107171
sol,2022-05-02T00:00:00.000000000Z,29321383421.6311735157153061108
sol,2022-05-03T00:00:00.000000000Z,28652611280.7094726432638657693
sol,2022-05-04T00:00:00.000000000Z,30902694563.783249084449451468
sol,2022-05-05T00:00:00.000000000Z,28245935207.5172562096271439104
sol,2022-05-06T00:00:00.000000000Z,27347955311.3589930765629830719
sol,2022-05-07T00:00:00.000000000Z,26472251687.2112717395654522139
sol,2022-05-08T00:00:00.000000000Z,25190600721.802919636539807501
sol,2022-05-09T00:00:00.000000000Z,21434934559.2990961557970141824
sol,2022-05-10T00:00:00.000000000Z,22415724560.273413505567042963
sol,2022-05-11T00:00:00.000000000Z,16772334182.190351638705540768
sol,2022-05-12T00:00:00.000000000Z,15030283177.7311750766702339867
sol,2022-05-13T00:00:00.000000000Z,16483109389.1674409025875084246
sol,2022-05-14T00:00:00.000000000Z,17617489467.892898133711301448
sol,2022-05-15T00:00:00.000000000Z,19711959025.115994125907130661
sol,2022-05-16T00:00:00.000000000Z,18157443633.3853037512888795742
sol,2022-05-17T00:00:00.000000000Z,19243205920.7621208035315477958
sol,2022-05-18T00:00:00.000000000Z,16868357193.850126465422950975
sol,2022-05-19T00:00:00.000000000Z,17538782537.7910288964374706544
sol,2022-05-20T00:00:00.000000000Z,16851257989.8837449090443130832
sol,2022-05-21T00:00:00.000000000Z,17064856450.7921382529288989138
sol,2022-05-22T00:00:00.000000000Z,17888899923.497366475745714065
sol,2022-05-23T00:00:00.000000000Z,16642094918.4172683211322653935
sol,2022-05-24T00:00:00.000000000Z,16851089685.0050708740549591907
sol,2022-05-25T00:00:00.000000000Z,16323477791.9743640266824759
sol,2022-05-26T00:00:00.000000000Z,14826427095.5115142423354477308
sol,2022-05-27T00:00:00.000000000Z,13888421645.9041876762965604944
sol,2022-05-28T00:00:00.000000000Z,15069133998.9685523656056100056
sol,2022-05-29T00:00:00.000000000Z,15223996753.7569633308449626792
sol,2022-05-30T00:00:00.000000000Z,16038703888.8468663038375757608
sol,2022-05-31T00:00:00.000000000Z,15581445232.3566924046347702256
sol,2022-06-01T00:00:00.000000000Z,13690608377.0429433432643507452
sol,2022-06-02T00:00:00.000000000Z,13917709858.7460628155932275112
sol,2022-06-03T00:00:00.000000000Z,12961563114.7814695330376924658
sol,2022-06-04T00:00:00.000000000Z,13172140346.7121425447092803585
sol,2022-06-05T00:00:00.000000000Z,13102371023.1211355546405419532
sol,2022-06-06T00:00:00.000000000Z,14412765221.6576641869510603043
sol,2022-06-07T00:00:00.000000000Z,13419058708.3826743702941777567
sol,2022-06-08T00:00:00.000000000Z,13251217911.087520192386788026
sol,2022-06-09T00:00:00.000000000Z,13642166188.782031826097984
sol,2022-06-10T00:00:00.000000000Z,12696351938.5241933748785230579
sol,2022-06-11T00:00:00.000000000Z,11576697530.9230255591708476536
sol,2022-06-12T00:00:00.000000000Z,10604543024.2724559763618634375
sol,2022-06-13T00:00:00.000000000Z,9442951383.5376926928787924216
sol,2022-06-14T00:00:00.000000000Z,10119390803.9407737264606656544
sol,2022-06-15T00:00:00.000000000Z,11745382283.71030099333367796
sol,2022-06-16T00:00:00.000000000Z,10228355295.1583240695087535595
sol,2022-06-17T00:00:00.000000000Z,10563434222.64840886165675524
sol,2022-06-18T00:00:00.000000000Z,10840029278.9106804243126324368
sol,2022-06-19T00:00:00.000000000Z,11665884229.4785024765402944176
sol,2022-06-20T00:00:00.000000000Z,12042683531.237140936874360084
sol,2022-06-21T00:00:00.000000000Z,12377249253.971846038701384675
sol,2022-06-22T00:00:00.000000000Z,11747945087.029861338608317186
sol,2022-06-23T00:00:00.000000000Z,13068154592.425705822533198482
sol,2022-06-24T00:00:00.000000000Z,14532446760.5030587164046262848
sol,2022-06-25T00:00:00.000000000Z,14485872722.1412851705977380672
sol,2022-06-26T00:00:00.000000000Z,13552810978.9268003543754759508
sol,2022-06-27T00:00:00.000000000Z,13211696204.296515032635202325
sol,2022-06-28T00:00:00.000000000Z,12095767964.086157280333981135
sol,2022-06-29T00:00:00.000000000Z,11574460102.7404292701741452663
sol,2022-06-30T00:00:00.000000000Z,11304742983.3750820312648777665
sol,2022-07-01T00:00:00.000000000Z,11337970814.4602260615388433824
sol,2022-07-02T00:00:00.000000000Z,11437257688.6933186854023457
sol,2022-07-03T00:00:00.000000000Z,11458033640.8578709723714094006
sol,2022-07-04T00:00:00.000000000Z,12588583929.5281631864872905478
sol,2022-07-05T00:00:00.000000000Z,12150703566.0413453026469746315
